0.43617021276595747, 0.03194888178913738, 0.10638297872340426, 0.0, 0.0, 0.2012779552715655, 0.648936170212766, 0.09904153354632587, 0.6595744680851063, 0.038338658146964855, 0.7659574468085106, 0.2364217252396166, 1.0, 0.10223642172523961, 0.22340425531914893, 0.43450479233226835, 0.2127659574468085, 0.731629392971246, 0.10638297872340426, 1.0, 0.6595744680851063, 0.43130990415335463, 0.9893617021276596, 0.6677316293929713, 0.8936170212765957, 1.0, punch
0.36904761904761907, 0.03194888178913738, 0.011904761904761904, 0.0, 0.0, 0.17252396166134185, 0.6309523809523809, 0.07028753993610223, 0.6309523809523809, 0.038338658146964855, 0.75, 0.2364217252396166, 1.0, 0.10223642172523961, 0.14285714285714285, 0.43130990415335463, 0.14285714285714285, 0.731629392971246, 0.011904761904761904, 1.0, 0.6309523809523809, 0.43130990415335463, 1.0, 0.6677316293929713, 0.8928571428571429, 1.0, punch
0.26506024096385544, 0.03194888178913738, 0.012048192771084338, 0.0, 0.0, 0.16932907348242812, 0.6265060240963856, 0.07028753993610223, 0.6144578313253012, 0.038338658146964855, 0.6385542168674698, 0.23322683706070288, 1.0, 0.10223642172523961, 0.13253012048192772, 0.43450479233226835, 0.13253012048192772, 0.731629392971246, 0.0, 1.0, 0.6265060240963856, 0.43130990415335463, 1.0, 0.6677316293929713, 0.891566265060241, 1.0, punch
0.26506024096385544, 0.006389776357827476, 0.10843373493975904, 0.0, 0.12048192771084337, 0.16932907348242812, 0.6385542168674698, 0.07028753993610223, 0.5180722891566265, 0.03514376996805112, 0.6265060240963856, 0.20447284345047922, 0.9879518072289156, 0.10223642172523961, 0.13253012048192772, 0.43130990415335463, 0.13253012048192772, 0.731629392971246, 0.0, 1.0, 0.6265060240963856, 0.402555910543131, 1.0, 0.6677316293929713, 0.891566265060241, 1.0, punch
0.26506024096385544, 0.006369426751592357, 0.12048192771084337, 0.0, 0.25301204819277107, 0.17197452229299362, 0.8674698795180723, 0.041401273885350316, 0.5060240963855421, 0.03821656050955414, 0.6265060240963856, 0.2356687898089172, 0.8795180722891566, 0.10509554140127389, 0.13253012048192772, 0.40764331210191085, 0.13253012048192772, 0.732484076433121, 0.0, 1.0, 0.6265060240963856, 0.40445859872611467, 1.0, 0.6687898089171974, 0.8795180722891566, 1.0, punch
0.26506024096385544, 0.006349206349206349, 0.12048192771084337, 0.0, 0.37349397590361444, 0.16825396825396827, 0.8795180722891566, 0.0380952380952381, 0.5060240963855421, 0.0380952380952381, 0.7349397590361446, 0.20317460317460317, 1.0, 0.10158730158730159, 0.13253012048192772, 0.40634920634920635, 0.13253012048192772, 0.7301587301587301, 0.0, 1.0, 0.6265060240963856, 0.4031746031746032, 1.0, 0.6666666666666666, 0.8795180722891566, 0.9968253968253968, punch
0.22580645161290322, 0.006349206349206349, 0.10752688172043011, 0.0, 0.44086021505376344, 0.1365079365079365, 1.0, 0.009523809523809525, 0.45161290322580644, 0.0380952380952381, 0.6666666666666666, 0.17142857142857143, 0.7741935483870968, 0.1365079365079365, 0.11827956989247312, 0.4031746031746032, 0.11827956989247312, 0.7047619047619048, 0.0, 1.0, 0.5591397849462365, 0.4031746031746032, 0.9032258064516129, 0.6666666666666666, 0.7849462365591398, 0.9968253968253968, punch
0.2, 0.0031847133757961785, 0.09523809523809523, 0.0, 0.49523809523809526, 0.09872611464968153, 1.0, 0.0, 0.3904761904761905, 0.03503184713375796, 0.49523809523809526, 0.19745222929936307, 0.6, 0.1337579617834395, 0.10476190476190476, 0.4012738853503185, 0.10476190476190476, 0.7038216560509554, 0.0, 1.0, 0.49523809523809526, 0.4012738853503185, 0.8, 0.6656050955414012, 0.7047619047619048, 0.9968152866242038, punch
0.168, 0.033950617283950615, 0.08, 0.027777777777777776, 0.584, 0.06790123456790123, 1.0, 0.0, 0.328, 0.06172839506172839, 0.424, 0.19444444444444445, 0.496, 0.16049382716049382, 0.096, 0.41975308641975306, 0.088, 0.7129629629629629, 0.0, 1.0, 0.416, 0.41975308641975306, 0.672, 0.6759259259259259, 0.584, 0.9969135802469136, punch
0.15441176470588236, 0.059880239520958084, 0.07352941176470588, 0.03293413173652695, 0.6176470588235294, 0.08982035928143713, 1.0, 0.0, 0.23529411764705882, 0.06287425149700598, 0.375, 0.2155688622754491, 0.3897058823529412, 0.218562874251497, 0.08088235294117647, 0.437125748502994, 0.08088235294117647, 0.7215568862275449, 0.0, 1.0, 0.38235294117647056, 0.437125748502994, 0.6102941176470589, 0.6856287425149701, 0.5367647058823529, 0.9970059880239521, punch
